target_id	length	eff_length	est_counts	tpm
FBtr0079377	844	658.186	0	0
FBtr0345445	915	729.115	0	0
FBtr0309815	1239	1053.04	0	0
FBtr0083170	1881	1695.04	0	0
FBtr0086327	532	347.353	0	0
FBtr0340600	529	344.353	0	0
FBtr0091912	595	409.943	9.37654	1.84319
FBtr0345871	1630	1444.04	0	0
FBtr0071804	1583	1397.04	0	0
FBtr0076829	777	591.186	3.43333	0.467996
FBtr0112386	806	620.186	0	0
FBtr0345622	2333	2147.04	0	0
FBtr0087904	6284	6098.04	6	0.0792888
FBtr0300948	674	488.288	0	0
FBtr0335211	1142	956.039	213	17.9537
FBtr0082430	1248	1062.04	0	0
FBtr0300617	4871	4685.04	0	0
FBtr0334638	5787	5601.04	4.11874e-007	5.92579e-009
FBtr0334637	5769	5583.04	2.37277e-008	3.42481e-010
FBtr0334639	5778	5592.04	2739.28	39.4745
FBtr0330043	5811	5625.04	969.969	13.8958
FBtr0083912	5811	5625.04	969.969	13.8958
FBtr0070825	2335	2149.04	92.3845	3.46422
FBtr0070826	3038	2852.04	517.616	14.6252
FBtr0303480	1680	1494.04	44	2.37324
FBtr0084711	1699	1513.04	6.7162e-006	3.57705e-007
FBtr0331641	1136	950.039	0	0
FBtr0080017	907	721.115	4062	453.927
FBtr0091834	529	344.353	0	0
FBtr0072245	614	428.691	0	0
FBtr0088849	1840	1654.04	2.77748e-008	1.35318e-009
FBtr0309843	1811	1625.04	96.5252	4.78661
FBtr0304751	2292	2106.04	0	0
FBtr0085063	711	525.186	0	0
FBtr0073601	4054	3868.04	394	8.20836
FBtr0331590	716	530.186	0	0
FBtr0073571	719	533.186	108	16.3228
FBtr0080146	1233	1047.04	317.914	24.468
FBtr0340549	1456	1270.04	17.0857	1.0841
FBtr0074560	1424	1238.04	0	0
FBtr0308315	2733	2547.04	209.567	6.63036
FBtr0077576	2259	2073.04	1333.43	51.834
FBtr0332371	2383	2197.04	0	0
FBtr0306649	1387	1201.04	98.5224	6.61042
FBtr0306650	1501	1315.04	184.397	11.2997
FBtr0302149	2112	1926.04	492.531	20.6072
FBtr0087294	1783	1597.04	0	0
FBtr0087293	1761	1575.04	1677.59	85.8312
FBtr0087295	1806	1620.04	0	0
FBtr0087292	1599	1413.04	0	0
FBtr0306651	1745	1559.04	44.9609	2.32396
FBtr0076102	1275	1089.04	248	18.351
FBtr0078991	1784	1598.04	282.973	14.2695
FBtr0330714	1693	1507.04	0	0
FBtr0339619	1680	1494.04	0	0
FBtr0084431	1686	1500.04	0	0
FBtr0330063	1491	1305.04	119.682	7.39022
FBtr0330065	1189	1003.04	14.166	1.1381
FBtr0330061	1554	1368.04	0	0
FBtr0076949	1605	1419.04	180.656	10.2591
FBtr0330062	1542	1356.04	0	0
FBtr0330064	1506	1320.04	259.495	15.8414
FBtr0080836	1528	1342.04	34	2.04157
FBtr0072606	2193	2007.04	109	4.37645
FBtr0305284	704	518.239	10	1.55497
FBtr0082085	1264	1078.04	296.892	22.1929
FBtr0084341	1164	978.039	43	3.54294
FBtr0078506	1882	1696.04	97	4.60879
FBtr0087487	2027	1841.04	190	8.31652
FBtr0077129	1749	1563.04	0	0
FBtr0075314	465	281.364	248	71.0286
FBtr0345630	4791	4605.04	29.8302	0.522004
FBtr0345629	3556	3370.04	615.17	14.7099
FBtr0088434	3613	3427.04	0	0
FBtr0339416	3850	3664.04	0	0
FBtr0309972	5588	5402.04	1107.37	16.5192
FBtr0073375	3758	3572.04	173.626	3.91696
FBtr0070693	1904	1718.04	0	0
FBtr0343629	2526	2340.04	0	0
FBtr0082127	720	534.186	11	1.6594
FBtr0070118	2197	2011.04	154	6.17094
FBtr0070117	2199	2013.04	0	0
FBtr0070116	2256	2070.04	0	0
FBtr0087167	757	571.186	0	0
FBtr0340061	2345	2159.04	0	0
FBtr0077905	2183	1997.04	0	0
FBtr0302115	2561	2375.04	50.4127	1.71049
FBtr0077908	2198	2012.04	0	0
FBtr0077906	2664	2478.04	3409.83	110.886
FBtr0077907	2257	2071.04	16.4695	0.64083
FBtr0077909	1754	1568.04	1484.46	76.2894
FBtr0079924	777	591.186	329	44.8459
FBtr0070230	3382	3196.04	432	10.8924
FBtr0331799	1023	837.039	0	0
FBtr0339652	10506	10320	520.707	4.06596
FBtr0289988	3908	3722.04	30.201	0.653869
FBtr0079830	1733	1547.04	16	0.833431
FBtr0074922	2277	2091.04	19.8919	0.766595
FBtr0332154	2816	2630.04	658.108	20.1644
FBtr0078688	2589	2403.04	35	1.1737
FBtr0085788	4690	4504.04	11002	196.843
FBtr0334555	3545	3359.04	0	0
FBtr0306199	6598	6412.04	0	0
FBtr0306205	3139	2953.04	80.8388	2.20598
FBtr0330033	7568	7382.04	0	0
FBtr0306201	7568	7382.04	0	0
FBtr0306200	6524	6338.04	0	0
FBtr0346115	8106	7920.04	927.088	9.43289
FBtr0340192	5901	5715.04	137.84	1.9436
FBtr0306204	6630	6444.04	0	0
FBtr0306203	6279	6093.04	151.233	2.00015
FBtr0306202	7235	7049.04	0	0
FBtr0346032	609	423.734	0	0
FBtr0309074	990	804.039	0	0
FBtr0085688	1737	1551.04	0	0
FBtr0084845	2796	2610.04	54	1.66724
FBtr0083560	1606	1420.04	392	22.2452
FBtr0078276	1601	1415.04	207	11.7883
FBtr0088596	2087	1901.04	0	0
FBtr0088595	2028	1842.04	345	15.0929
FBtr0080923	1041	855.039	0	0
FBtr0073854	1270	1084.04	90	6.69035
FBtr0300411	1148	962.039	0	0
FBtr0078195	1063	877.039	137	12.5879
FBtr0273313	623	437.518	0	0
FBtr0077670	1714	1528.04	348	18.3525
FBtr0077469	1162	976.039	0	0
FBtr0084028	1855	1669.04	0	0
FBtr0072667	1439	1253.04	146	9.38943
FBtr0305673	653	467.336	0	0
FBtr0110767	342	165.067	0	0
FBtr0110879	535	350.283	129	29.6771
FBtr0087118	8655	8469.04	2020.99	19.2301
FBtr0331926	9402	9216.04	3641.01	31.8368
FBtr0301799	676	490.239	0	0
FBtr0339495	1686	1500.04	0	0
FBtr0339496	1668	1482.04	0	0
FBtr0112954	1548	1362.04	0	0
FBtr0070893	1608	1422.04	0	0
FBtr0075783	852	666.186	0	0
FBtr0304673	1338	1152.04	0	0
FBtr0075782	1110	924.039	0	0
FBtr0304674	1191	1005.04	23.714	1.9014
FBtr0333052	1356	1170.04	880.286	60.6282
FBtr0333053	1165	979.039	0	0
FBtr0084309	986	800.039	277.228	27.924
FBtr0084613	946	760.039	0	0
FBtr0302699	4818	4632.04	0	0
FBtr0302700	4463	4277.04	0	0
FBtr0339906	5900	5714.04	284.747	4.01576
FBtr0339907	5520	5334.04	0	0
FBtr0304933	4917	4731.04	0	0
FBtr0330283	4814	4628.04	0	0
FBtr0302697	4852	4666.04	0	0
FBtr0302696	4814	4628.04	0	0
FBtr0345849	5753	5567.04	95.2154	1.37827
FBtr0302698	4501	4315.04	0	0
FBtr0304934	4879	4693.04	274.037	4.70551
FBtr0300038	5912	5726.04	0.00891719	0.000125495
FBtr0079249	6067	5881.04	0	0
FBtr0300039	5471	5285.04	486.014	7.41057
FBtr0333242	6823	6637.04	438.977	5.32989
FBtr0084636	4316	4130.04	0	0
FBtr0301368	4603	4417.04	0	0
FBtr0301367	4597	4411.04	0	0
FBtr0345266	4505	4319.04	0	0
FBtr0301369	3587	3401.04	326.187	7.7287
FBtr0334871	4361	4175.04	744.792	14.3756
FBtr0301370	4279	4093.04	0	0
FBtr0334872	5025	4839.04	296.021	4.92963
FBtr0301371	4550	4364.04	0	0
FBtr0071240	1570	1384.04	15	0.873361
FBtr0087192	516	331.42	0	0
FBtr0302207	1671	1485.04	2	0.108528
FBtr0299688	2399	2213.04	0	0
FBtr0340393	1950	1764.04	521	23.8002
FBtr0299689	2048	1862.04	0	0
FBtr0075855	2534	2348.04	342	11.7374
FBtr0301256	1095	909.039	237.5	21.0539
FBtr0335215	991	805.039	188.375	18.8564
FBtr0078707	1130	944.039	142.625	12.1746
FBtr0300349	2577	2391.04	0	0
FBtr0300348	2651	2465.04	0	0
FBtr0300347	2462	2276.04	44	1.55784
FBtr0333147	3118	2932.04	0	0
FBtr0333146	3006	2820.04	0	0
FBtr0071237	3227	3041.04	28.04	0.74303
FBtr0071236	3101	2915.04	0	0
FBtr0071238	3241	3055.04	0.0933844	0.00246325
FBtr0087199	540	355.213	0	0
FBtr0072105	1138	952.039	0	0
FBtr0336929	1271	1085.04	0	0
FBtr0072103	1128	942.039	0	0
FBtr0072104	1254	1068.04	0	0
FBtr0072102	1048	862.039	0	0
FBtr0306384	1183	997.039	0	0
FBtr0336814	707	521.239	410	63.3867
FBtr0344448	851	665.186	0	0
FBtr0080788	2027	1841.04	0	0
FBtr0331277	2169	1983.04	0	0
FBtr0112902	2102	1916.04	234.86	9.87768
FBtr0088438	4108	3922.04	24203.3	497.294
FBtr0112901	1614	1428.04	57.8721	3.26573
FBtr0088437	2157	1971.04	0	0
FBtr0343049	807	621.186	194.561	25.2397
FBtr0070386	512	327.452	608.439	149.734
FBtr0074234	1527	1341.04	0	0
FBtr0307176	1344	1158.04	936.354	65.158
FBtr0307177	1371	1185.04	0	0
FBtr0307178	1473	1287.04	588.646	36.8564
FBtr0306944	1040	854.039	0	0
FBtr0074984	507	322.583	0	0
FBtr0336636	3290	3104.04	0	0
FBtr0300693	1964	1778.04	0	0
FBtr0071797	3770	3584.04	0	0
FBtr0336638	1523	1337.04	0	0
FBtr0336637	3026	2840.04	0	0
FBtr0074769	2308	2122.04	0	0
FBtr0073754	3087	2901.04	3362.57	93.4046
FBtr0333329	3024	2838.04	20.4329	0.58018
FBtr0344528	3439	3253.04	53.2219	1.31841
FBtr0088357	896	710.186	0	0
FBtr0305905	664	478.336	21	3.53783
FBtr0088356	1047	861.039	0	0
FBtr0300760	1752	1566.04	0	0
FBtr0343324	2529	2343.04	82	2.82024
FBtr0299776	1333	1147.04	38.9427	2.73589
FBtr0299774	1009	823.039	27.0573	2.6492
FBtr0072904	3380	3194.04	254	6.40833
FBtr0087087	2055	1869.04	8	0.344923
FBtr0100647	3109	2923.04	0	0
FBtr0100646	3036	2850.04	0	0
FBtr0100645	1536	1350.04	0	0
FBtr0085718	1822	1636.04	0	0
FBtr0084777	1549	1363.04	1111.8	65.7307
FBtr0084775	1500	1314.04	0	0
FBtr0084776	1701	1515.04	0	0
FBtr0113354	1553	1367.04	29.2031	1.72147
FBtr0339624	2860	2674.04	846.593	25.5128
FBtr0339623	3034	2848.04	64.1327	1.81462
FBtr0077226	3043	2857.04	1.27422	0.0359402
FBtr0087780	997	811.039	1760	174.873
FBtr0300408	1227	1041.04	0	0
FBtr0088691	540	355.213	0	0
FBtr0300989	779	593.186	0	0
FBtr0300988	731	545.186	1	0.147811
FBtr0346146	1404	1218.04	0	0
FBtr0305000	632	446.518	0	0
FBtr0334908	360	181.805	0	0
FBtr0334782	2733	2547.04	29.4968	0.933233
FBtr0300671	2998	2812.04	95.5032	2.73683
FBtr0334783	3160	2974.04	0	0
FBtr0080743	707	521.239	0	0
FBtr0079590	536	351.213	1859	426.541
FBtr0331288	3424	3238.04	2050	51.0179
FBtr0077966	3331	3145.04	0.00138212	3.54136e-005
FBtr0290296	940	754.115	0	0
FBtr0081671	935	749.115	0	0
FBtr0083062	1169	983.039	568	46.5617
FBtr0343530	948	762.039	0	0
FBtr0300018	797	611.186	0	0
FBtr0310314	2594	2408.04	459.4	15.3737
FBtr0310315	2625	2439.04	5.78893e-005	1.91263e-006
FBtr0299950	5918	5732.04	38.7999	0.545472
FBtr0310316	2708	2522.04	0	0
FBtr0299951	6153	5967.04	0	0
FBtr0299949	2705	2519.04	0	0
FBtr0086609	1782	1596.04	436	22.0137
FBtr0306166	481	297.076	341.008	92.5015
FBtr0339136	314	140.266	192.992	110.876
FBtr0346271	1480	1294.04	0	0
FBtr0339767	1698	1512.04	0	0
FBtr0073383	1398	1212.04	0	0
FBtr0336462	4186	4000.04	770	15.5123
FBtr0078860	4364	4178.04	0	0
FBtr0084745	1301	1115.04	301	21.7534
FBtr0082594	1365	1179.04	665	45.4511
FBtr0083304	1111	925.039	0	0
FBtr0080270	340	163.22	0	0
FBtr0080731	1127	941.039	0	0
FBtr0332374	1489	1303.04	0	0
FBtr0088454	4149	3963.04	5.02549e-005	1.02188e-006
FBtr0088458	4446	4260.04	0	0
FBtr0088455	4101	3915.04	188	3.86965
FBtr0300850	4374	4188.04	0	0
FBtr0088461	4256	4070.04	0	0
FBtr0088460	4191	4005.04	0	0
FBtr0088456	4276	4090.04	0	0
FBtr0088457	4398	4212.04	0	0
FBtr0088459	4143	3957.04	0.000329939	6.71915e-006
FBtr0088462	4208	4022.04	0	0
FBtr0076217	1529	1343.04	292	17.5204
FBtr0344850	1738	1552.04	11	0.571138
FBtr0080911	1934	1748.04	0	0
FBtr0080912	1954	1768.04	0	0
FBtr0342899	1074	888.039	0	0
FBtr0300405	979	793.039	17	1.72745
FBtr0302196	2206	2020.04	0	0
FBtr0302195	1335	1149.04	0	0
FBtr0079758	1935	1749.04	0	0
FBtr0088154	727	541.186	317	47.2023
FBtr0072204	1597	1411.04	1370	78.2407
FBtr0074373	681	495.239	0	0
FBtr0344123	325	149.802	0	0
FBtr0344124	412	230.252	0	0
FBtr0085691	1620	1434.04	0	0
FBtr0331358	2140	1954.04	234	9.65014
FBtr0334143	725	539.186	0	0
FBtr0344447	850	664.186	23	2.79054
FBtr0074019	1592	1406.04	665.66	38.151
FBtr0082968	1548	1362.04	256	15.1461
FBtr0082967	1515	1329.04	0	0
FBtr0084159	1194	1008.04	0	0
FBtr0340296	726	540.186	0	0
FBtr0073509	1018	832.039	44	4.26148
FBtr0072568	774	588.186	0	0
FBtr0339354	4244	4058.04	1168	23.1941
FBtr0088692	3088	2902.04	0	0
FBtr0309894	225	68.6628	0	0
FBtr0072743	1487	1301.04	18.7027	1.15841
FBtr0333397	1028	842.039	201.896	19.3217
FBtr0086782	2771	2585.04	635.985	19.8258
FBtr0110966	2897	2711.04	0	0
FBtr0110965	2838	2652.04	270.015	8.20462
FBtr0110964	2843	2657.04	0	0
FBtr0077422	1685	1499.04	0	0
FBtr0300350	956	770.039	0	0
FBtr0086608	5570	5384.04	1180.7	17.6718
FBtr0345672	5724	5538.04	647.303	9.41896
FBtr0332422	2849	2663.04	332.617	10.0651
FBtr0088181	3035	2849.04	21.248	0.600996
FBtr0084634	978	792.039	0	0
FBtr0085081	1305	1119.04	0	0
FBtr0345260	1311	1125.04	0	0
FBtr0304117	1584	1398.04	475.153	27.3883
FBtr0080020	1623	1437.04	36.8472	2.06627
FBtr0073753	2618	2432.04	46.632	1.54513
FBtr0343652	1940	1754.04	12.368	0.568212
FBtr0072712	2380	2194.04	0	0
FBtr0072713	1898	1712.04	59	2.77709
FBtr0309793	5390	5204.04	1504	23.2894
FBtr0074294	3253	3067.04	0	0
FBtr0305593	4551	4365.04	0	0
FBtr0071063	1477	1291.04	0	0
FBtr0081639	1752	1566.04	18927	973.936
FBtr0070873	3368	3182.04	20936.3	530.207
FBtr0343930	4026	3840.04	279.912	5.87405
FBtr0070872	3389	3203.04	1253.64	31.5401
FBtr0340032	3557	3371.04	2976.16	71.1449
FBtr0081490	1014	828.039	0	0
FBtr0343873	1149	963.039	35	2.9287
FBtr0084967	1248	1062.04	539	40.8977
FBtr0289986	1804	1618.04	0	0
FBtr0081333	1541	1355.04	529	31.4597
FBtr0331615	1572	1386.04	0	0
FBtr0333915	3103	2917.04	0	0
FBtr0303508	2959	2773.04	20	0.581199
FBtr0080639	2321	2135.04	74	2.79304
FBtr0084867	1402	1216.04	193	12.7897
FBtr0334546	3064	2878.04	0	0
FBtr0085732	2628	2442.04	0	0
FBtr0304582	2530	2344.04	0	0
FBtr0081121	1354	1168.04	20	1.37982
FBtr0344795	1758	1572.04	0	0
FBtr0346541	1632	1446.04	512.431	28.5566
FBtr0076454	1220	1034.04	3924.57	305.848
FBtr0086618	669	483.336	0	0
FBtr0082817	3788	3602.04	0	0
FBtr0344783	3888	3702.04	38.434	0.836615
FBtr0114604	5618	5432.04	2021.57	29.99
FBtr0114505	1358	1172.04	0	0
FBtr0073380	3363	3177.04	170	4.31199
FBtr0074903	743	557.186	1071.27	154.934
FBtr0332719	1008	822.039	440.734	43.2051
FBtr0308029	3617	3431.04	0	0
FBtr0332598	5982	5796.04	248	3.44803
FBtr0071779	2163	1977.04	0	0
FBtr0080402	1382	1196.04	0	0
FBtr0082134	1412	1226.04	76.2819	5.01381
FBtr0100583	1506	1320.04	561.718	34.2912
FBtr0091719	1547	1361.04	137.447	8.13794
FBtr0345322	3544	3358.04	0	0
FBtr0091720	3404	3218.04	85.7725	2.14787
FBtr0339607	1585	1399.04	0	0
FBtr0074804	6183	5997.04	1488.15	19.9968
FBtr0303995	5095	4909.04	0	0
FBtr0074805	6790	6604.04	842.853	10.2847
FBtr0303996	5135	4949.04	0	0
FBtr0303823	642	456.382	0	0
FBtr0081953	1021	835.039	365	35.2239
FBtr0113347	2177	1991.04	3286	132.996
FBtr0071090	1518	1332.04	249	15.0638
FBtr0080914	3336	3150.04	0	0
FBtr0331621	3251	3065.04	0	0
FBtr0078601	1731	1545.04	0	0
FBtr0089585	962	776.039	0	0
FBtr0345120	1059	873.039	0	0
FBtr0342679	1339	1153.04	0	0
FBtr0342680	1265	1079.04	8	0.597453
FBtr0086303	1385	1199.04	0	0
FBtr0300300	300	128.154	0	0
FBtr0082011	2578	2392.04	0	0
FBtr0336756	2312	2126.04	0	0
FBtr0300115	4963	4777.04	0	0
FBtr0310280	5025	4839.04	493.018	8.21022
FBtr0300536	3739	3553.04	0	0
FBtr0310281	4461	4275.04	0	0
FBtr0310279	4514	4328.04	321.341	5.9831
FBtr0343615	4982	4796.04	0	0
FBtr0306386	5788	5602.04	2383.49	34.2861
FBtr0343616	4530	4344.04	487.149	9.03689
FBtr0343617	5400	5214.04	0	0
FBtr0082932	599	413.86	0	0
FBtr0303795	664	478.336	0	0
FBtr0082931	543	358.177	2242	504.416
FBtr0082356	1472	1286.04	273	17.1064
FBtr0304709	1562	1376.04	0	0
FBtr0076173	1107	921.039	0	0
FBtr0078645	958	772.039	0	0
FBtr0112561	3223	3037.04	196.5	5.21391
FBtr0329978	3223	3037.04	196.5	5.21391
FBtr0089607	751	565.186	0	0
FBtr0336802	849	663.186	0	0
FBtr0072115	1200	1014.04	0	0
FBtr0433493	8251	8065.04	11575.8	115.664
FBtr0304826	8410	8224.04	2797.47	27.4115
FBtr0433494	6405	6219.04	556.452	7.21033
FBtr0433495	8302	8116.04	8162.79	81.0486
FBtr0333832	6581	6395.04	0	0
FBtr0433496	5848	5662.04	57.7259	0.821578
FBtr0433497	5654	5468.04	0	0
FBtr0304827	5797	5611.04	0	0
FBtr0333833	6118	5932.04	48.615	0.660415
FBtr0073291	2364	2178.04	0	0
FBtr0073292	2104	1918.04	0	0
FBtr0310424	4440	4254.04	1176.09	22.2787
FBtr0310068	3897	3711.04	0	0
FBtr0085705	2799	2613.04	0	0
FBtr0310070	2976	2790.04	0	0
FBtr0085704	3817	3631.04	0	0
FBtr0310071	2281	2095.04	0	0
FBtr0310069	2970	2784.04	17.9638	0.519965
FBtr0085706	2307	2121.04	0	0
FBtr0085707	2071	1885.04	256.949	10.9844
FBtr0310072	2225	2039.04	0	0
FBtr0077807	1108	922.039	0	0
FBtr0290228	698	512.239	0	0
FBtr0084973	621	435.561	0	0
FBtr0302369	603	417.86	851.247	164.163
FBtr0084972	606	420.818	267.753	51.2732
FBtr0347450	309	136.029	0	0
FBtr0346418	1974	1788.04	5.07617e-008	2.28776e-009
FBtr0081358	1941	1755.04	567	26.0344
FBtr0332918	998	812.039	258.696	25.6723
FBtr0087522	1064	878.039	13.3036	1.22098
FBtr0309798	2312	2126.04	0	0
FBtr0079247	657	471.336	0	0
FBtr0080265	1111	925.039	0	0
FBtr0082266	3044	2858.04	0	0
FBtr0082264	3273	3087.04	0	0
FBtr0305662	3118	2932.04	0	0
FBtr0082265	3098	2912.04	0	0
FBtr0100144	3160	2974.04	0	0
FBtr0074678	4603	4417.04	576	10.5085
FBtr0333759	3925	3739.04	0	0
FBtr0113316	4036	3850.04	0	0
FBtr0074677	3412	3226.04	0	0
FBtr0273400	1470	1284.04	0	0
FBtr0308320	3151	2965.04	526.967	14.322
FBtr0081184	1718	1532.04	0	0
FBtr0340321	1715	1529.04	0	0
FBtr0080019	1134	948.039	272	23.1203
FBtr0339263	740	554.186	9.07812	1.32005
FBtr0112489	446	263.026	186.922	57.2681
FBtr0299565	846	660.186	0	0
FBtr0300753	1103	917.039	18	1.58174
FBtr0472668	1103	917.039	18	1.58174
FBtr0070540	546	361.141	0	0
FBtr0081454	695	509.239	0	0
FBtr0073728	466	282.364	0	0
FBtr0302307	1498	1312.04	0	0
FBtr0339976	1495	1309.04	0	0
FBtr0083586	1495	1309.04	0	0
FBtr0078075	1584	1398.04	373	21.5001
FBtr0088270	2322	2136.04	234.008	8.82822
FBtr0088267	2239	2053.04	0	0
FBtr0088272	5457	5271.04	10217.4	156.206
FBtr0088264	2312	2126.04	166.974	6.32891
FBtr0088265	2367	2181.04	0	0
FBtr0088268	2294	2108.04	152.142	5.81595
FBtr0088266	3462	3276.04	30.1773	0.742304
FBtr0333064	1785	1599.04	0	0
FBtr0088269	2212	2026.04	0	0
FBtr0088271	2194	2008.04	58.251	2.33766
FBtr0086596	641	455.428	0	0
FBtr0339722	2407	2221.04	0	0
FBtr0081792	2919	2733.04	682	20.109
FBtr0344466	8207	8021.04	2095.95	21.0573
FBtr0344111	8332	8146.04	2146.39	21.2331
FBtr0302020	8270	8084.04	732.241	7.29923
FBtr0302021	8144	7958.04	989.418	10.019
FBtr0452096	707	521.239	0	0
FBtr0346511	828	642.186	48.8639	6.13167
FBtr0085629	657	471.336	2.13606	0.365202
FBtr0084656	2889	2703.04	834.78	24.8869
FBtr0345218	2907	2721.04	0.219565	0.0065025
FBtr0084657	3207	3021.04	0	0
FBtr0083432	717	531.186	0	0
FBtr0085215	1492	1306.04	143	8.8233
FBtr0076405	918	732.115	3755	413.316
FBtr0344796	2206	2020.04	0	0
FBtr0077609	2656	2470.04	0	0
FBtr0077608	2216	2030.04	0	0
FBtr0340589	2653	2467.04	0	0
FBtr0343613	4404	4218.04	0	0
FBtr0080199	4747	4561.04	336.982	5.95379
FBtr0346163	1535	1349.04	0	0
FBtr0071255	1238	1052.04	60	4.5959
FBtr0076604	2029	1843.04	560	24.4852
FBtr0071038	1070	884.039	455	41.4754
FBtr0077876	1030	844.039	38.0776	3.63545
FBtr0083718	1661	1475.04	163	8.90502
FBtr0074428	1995	1809.04	0	0
FBtr0339778	2047	1861.04	0	0
FBtr0339777	1740	1554.04	0	0
FBtr0074425	1664	1478.04	340.666	18.5735
FBtr0074427	1943	1757.04	176.334	8.08733
FBtr0084637	1960	1774.04	355	16.1256
FBtr0345013	1517	1331.04	90.66	5.48878
FBtr0290142	1523	1337.04	0.339957	0.0204895
FBtr0332825	2802	2616.04	0	0
FBtr0332824	3056	2870.04	0	0
FBtr0332831	5587	5401.04	0	0
FBtr0332827	3076	2890.04	0	0
FBtr0332828	3074	2888.04	0	0
FBtr0332823	2956	2770.04	20	0.581829
FBtr0332822	2799	2613.04	0	0
FBtr0332820	2515	2329.04	0	0
FBtr0332819	3240	3054.04	0	0
FBtr0332821	3497	3311.04	0	0
FBtr0332832	3546	3360.04	0	0
FBtr0332835	3268	3082.04	0	0
FBtr0332830	5929	5743.04	0	0
FBtr0332829	3107	2921.04	0	0
FBtr0332834	2827	2641.04	0	0
FBtr0332833	2913	2727.04	0	0
FBtr0332826	2548	2362.04	0	0
FBtr0072177	1002	816.039	634.578	62.665
FBtr0343335	660	474.336	55.6509	9.45448
FBtr0343334	574	389.102	357.771	74.0957
FBtr0078797	1362	1176.04	0	0
FBtr0079741	3160	2974.04	0	0
FBtr0300179	2520	2334.04	0	0
FBtr0300178	3193	3007.04	818.403	21.9321
FBtr0072459	2583	2397.04	199.597	6.7101
FBtr0306330	3725	3539.04	0	0
FBtr0080147	742	556.186	38	5.50572
FBtr0329948	1013	827.039	0	0
FBtr0300314	554	369.141	0	0
FBtr0077456	1846	1660.04	1223	59.3689
FBtr0078514	1794	1608.04	62	3.10703
FBtr0074511	1034	848.039	331	31.4531
FBtr0308351	1134	948.039	0	0
FBtr0072857	4054	3868.04	0	0
FBtr0301465	4099	3913.04	159.86	3.29213
FBtr0072856	4117	3931.04	0	0
FBtr0086032	4626	4440.04	0	0
FBtr0076623	825	639.186	0	0
FBtr0078005	483	299.076	0	0
FBtr0088829	585	399.983	38	7.65584
FBtr0089623	7297	7111.04	0	0
FBtr0344335	8889	8703.04	4017.55	37.1998
FBtr0071059	458	274.7	0	0
FBtr0343326	317	142.876	0	0
FBtr0100831	3212	3026.04	0	0
FBtr0076650	1227	1041.04	243	18.8101
FBtr0077587	1565	1379.04	0	0
FBtr0110781	1248	1062.04	39	2.95921
FBtr0084617	1139	953.039	12	1.01466
FBtr0304818	502	317.615	0	0
FBtr0344890	479	295.106	0	0
FBtr0112896	2373	2187.04	0	0
FBtr0337096	2376	2190.04	1.71984e-008	6.3283e-010
FBtr0307077	2391	2205.04	542.415	19.8229
FBtr0307076	2291	2105.04	4.77108	0.182645
FBtr0082910	2379	2193.04	0	0
FBtr0337097	2294	2108.04	0.813666	0.0311042
FBtr0072731	692	506.239	0	0
FBtr0072084	783	597.186	155	20.9157
FBtr0071215	2653	2467.04	0	0
FBtr0071216	2655	2469.04	0	0
FBtr0071214	2793	2607.04	0	0
FBtr0300750	2652	2466.04	0	0
FBtr0071217	2515	2329.04	0	0
FBtr0300751	2658	2472.04	0	0
FBtr0071306	1372	1186.04	502.377	34.1336
FBtr0332506	537	352.213	64	14.6429
FBtr0072467	4162	3976.04	0	0
FBtr0072465	3986	3800.04	5.57726	0.118273
FBtr0333218	4959	4773.04	447.37	7.55305
FBtr0072464	3706	3520.04	0	0
FBtr0072466	4347	4161.04	0	0
FBtr0072470	3300	3114.04	216.19	5.59452
FBtr0072468	2756	2570.04	7.80665	0.24478
FBtr0072469	2428	2242.04	42.0562	1.5116
FBtr0072471	3350	3164.04	5.5329e-007	1.40917e-008
FBtr0332396	839	653.186	56	6.90879
FBtr0076062	1158	972.039	877.98	72.7867
FBtr0339349	5099	4913.04	1516.3	24.8706
FBtr0302918	4066	3880.04	1931.06	40.1061
FBtr0339350	5156	4970.04	567.709	9.20485
FBtr0302919	5153	4967.04	1664.93	27.0115
FBtr0112376	533	348.353	125	28.9162
FBtr0308584	4309	4123.04	309.158	6.04246
FBtr0071489	6215	6029.04	1624.03	21.7069
FBtr0308582	4431	4245.04	11.22	0.212992
FBtr0308583	6218	6032.04	116.593	1.55761
FBtr0087533	3396	3210.04	15.9951	0.40154
FBtr0087532	3417	3231.04	0.0048616	0.000121252
FBtr0087534	3961	3775.04	0	0
FBtr0088031	1343	1157.04	180	12.5365
FBtr0344806	1536	1350.04	83	4.95431
FBtr0085187	1227	1041.04	0	0
FBtr0075672	1137	951.039	342	28.9787
FBtr0344987	3209	3023.04	0	0
FBtr0077306	2749	2563.04	57	1.79213
FBtr0086534	709	523.186	0.00626661	0.000965223
FBtr0340534	706	520.239	6.99373	1.08332
FBtr0340308	2565	2379.04	0	0
FBtr0074056	3205	3019.04	0	0
FBtr0074057	3033	2847.04	699	19.7849
FBtr0075024	674	488.288	0	0
FBtr0073675	1234	1048.04	163	12.5332
FBtr0088375	1053	867.039	91	8.45773
FBtr0472834	1420	1234.04	0	0
FBtr0081981	1683	1497.04	132	7.10545
FBtr0082372	656	470.336	1925.17	329.846
FBtr0335221	906	720.115	299.833	33.5528
FBtr0073620	2795	2609.04	1200	37.064
