target_id	length	eff_length	est_counts	tpm
FBtr0333972	4957	4780	668.908	8.5458
FBtr0078464	4962	4785	1.80278e-006	2.30077e-008
FBtr0300056	3017	2840	3	0.0645085
FBtr0074330	973	796.003	650	49.867
FBtr0081387	634	457.074	120	16.0328
FBtr0344425	3359	3182	55	1.05554
FBtr0070254	753	576.074	33.0418	3.50268
FBtr0082352	1409	1232	361	17.8941
FBtr0075441	1906	1729	252.104	8.90426
FBtr0308216	4003	3826	677.765	10.818
FBtr0308215	5520	5343	0.625197	0.00714572
FBtr0112850	2404	2227	545.05	14.9462
FBtr0308213	5430	5253	0	0
FBtr0308212	4778	4601	164.427	2.1824
FBtr0112852	4445	4268	0	0
FBtr0112851	4062	3885	0	0
FBtr0333616	4482	4305	238.719	3.38632
FBtr0301472	5102	4925	0	0
FBtr0308214	5686	5509	316.307	3.5063
FBtr0301473	4955	4778	0	0
FBtr0301575	4257	4080	81.0034	1.21243
FBtr0080434	3809	3632	1150.91	19.3513
FBtr0085156	1586	1409	77.2056	3.3462
FBtr0085155	1595	1418	0	0
FBtr0085154	1440	1263	1192.79	57.6734
FBtr0073841	3571	3394	539.053	9.69916
FBtr0079199	1950	1773	68	2.34215
FBtr0089573	3169	2992	1003.57	20.4833
FBtr0301171	3192	3015	605.431	12.2628
FBtr0089572	3187	3010	0	0
FBtr0113395	5860	5683	0	0
FBtr0302187	6332	6155	186.988	1.85524
FBtr0334559	6505	6328	12.2074	0.117807
FBtr0334560	7641	7464	313.615	2.5659
FBtr0113396	6262	6085	0	0
FBtr0340233	1073	896.003	0	0
FBtr0080859	1010	833.003	0	0
FBtr0076647	2483	2306	0	0
FBtr0091847	1023	846.003	9.81134	0.708225
FBtr0336712	6669	6492	0	0
FBtr0310203	508	331.431	98.4346	18.1371
FBtr0305037	6489	6312	408.494	3.95214
FBtr0301028	5788	5611	0	0
FBtr0084197	5049	4872	52.632	0.659715
FBtr0330381	5049	4872	52.632	0.659715
FBtr0305036	6584	6407	0	0
FBtr0343713	378	203.351	0	0
FBtr0082142	2069	1892	0	0
FBtr0334682	2066	1889	0	0
FBtr0074738	3032	2855	0	0
FBtr0344069	3255	3078	0	0
FBtr0074737	2964	2787	0	0
FBtr0074739	1618	1441	426	18.0534
FBtr0087355	1698	1521	1285.28	51.604
FBtr0072795	1645	1468	0	0
FBtr0305966	2690	2513	3	0.0729025
FBtr0334075	1911	1734	0	0
FBtr0112423	546	369.15	0	0
FBtr0076202	645	468.074	146	19.0481
FBtr0073643	1331	1154	0	0
FBtr0112352	577	400.074	0	0
FBtr0301006	563	386.074	0	0
FBtr0301005	553	376.15	0	0
FBtr0070388	1822	1645	256	9.50359
FBtr0072902	1344	1167	0	0
FBtr0075591	1680	1503	11.8824	0.482791
FBtr0075232	3624	3447	0	0
FBtr0339898	3089	2912	0	0
FBtr0075235	3057	2880	0	0
FBtr0075234	2927	2750	0	0
FBtr0075233	4054	3877	9	0.141762
FBtr0076163	668	491.074	192	23.8764
FBtr0300846	814	637.074	0	0
FBtr0079876	1391	1214	248	12.4752
FBtr0082397	1068	891.003	0	0
FBtr0306099	1234	1057	0	0
FBtr0082398	1129	952.003	21.8458	1.40134
FBtr0306098	925	748.003	0	0
FBtr0082396	1255	1078	0	0
FBtr0306097	926	749.003	15.1542	1.23556
FBtr0307064	1413	1236	0	0
FBtr0307062	1586	1409	16.6939	0.723538
FBtr0307060	1206	1029	0	0
FBtr0331675	1299	1122	0	0
FBtr0079101	1216	1039	0	0
FBtr0307063	1388	1211	4.27907	0.215784
FBtr0307061	1156	979.003	211.027	13.1634
FBtr0079102	1529	1352	0	0
FBtr0306062	4929	4752	558.597	7.17855
FBtr0087974	4671	4494	279.403	3.79675
FBtr0345384	5957	5780	2176.5	22.9956
FBtr0075196	4147	3970	0	0
FBtr0330162	5957	5780	2176.5	22.9956
FBtr0079470	1248	1071	0	0
FBtr0335485	1186	1009	0	0
FBtr0301196	1053	876.003	346	24.1204
FBtr0087190	579	402.074	0	0
FBtr0080709	2920	2743	0	0
FBtr0300932	956	779.003	0	0
FBtr0415452	2212	2035	1	0.0300088
FBtr0080712	2500	2323	0	0
FBtr0336863	2048	1871	0	0
FBtr0336862	2134	1957	0	0
FBtr0080711	2555	2378	0	0
FBtr0415451	1925	1748	3732.21	130.388
FBtr0089178	4941	4764	2.73853e-008	3.51042e-010
FBtr0308074	4874	4697	3	0.0390045
FBtr0306168	5191	5014	0	0
FBtr0303265	1314	1137	0	0
FBtr0082772	1157	980.003	609	37.9494
FBtr0071668	644	467.074	0	0
FBtr0342957	1146	969.003	0	0
FBtr0081947	1519	1342	1258	57.2455
FBtr0071008	635	458.074	195	25.9964
FBtr0071007	640	463.074	0.000134231	1.77018e-005
FBtr0082964	753	576.074	37.5542	3.98102
FBtr0082963	645	468.074	56.998	7.43634
FBtr0082962	576	399.074	1818.56	278.283
FBtr0334029	553	376.15	7453.89	1210.14
FBtr0304925	3217	3040	0	0
FBtr0088422	3508	3331	2172.65	39.8317
FBtr0333067	3133	2956	16.3497	0.33777
FBtr0088421	3188	3011	0	0
FBtr0088420	3217	3040	1.2176e-008	2.44594e-010
FBtr0085802	3132	2955	529.342	10.9394
FBtr0085803	2687	2510	836.949	20.3629
FBtr0333328	4450	4273	14936.7	213.47
FBtr0085799	2545	2368	0	0
FBtr0085800	2289	2112	7459.99	215.704
FBtr0077117	1604	1427	0	0
FBtr0332199	1249	1072	0	0
FBtr0332200	1838	1661	0	0
FBtr0445832	1185	1008	0	0
FBtr0078018	1073	896.003	0	0
FBtr0070364	501	324.464	1405.87	264.601
FBtr0331385	598	421.074	49.1327	7.12568
FBtr0306290	482	305.495	0	0
FBtr0079925	1805	1628	47	1.76302
FBtr0301565	413	237.477	0	0
FBtr0083749	2281	2104	0	0
FBtr0335020	2474	2297	451	11.9903
FBtr0083750	2679	2502	0	0
FBtr0082485	1070	893.003	0	0
FBtr0334154	1086	909.003	0	0
FBtr0086148	1663	1486	5	0.205478
FBtr0075663	489	312.464	39.1761	7.65659
FBtr0333874	568	391.074	34.8239	5.43792
FBtr0075212	1138	961.003	0	0
FBtr0088124	810	633.074	0	0
FBtr0075119	1382	1205	2	0.101358
FBtr0088315	848	671.074	0	0
FBtr0346014	4013	3836	0	0
FBtr0074711	3738	3561	996	17.0805
FBtr0071734	1182	1005	51	3.09897
FBtr0301520	1900	1723	0	0
FBtr0301608	3873	3696	0	0
FBtr0301519	3782	3605	0	0
FBtr0301518	1608	1431	0	0
FBtr0301517	2012	1835	0	0
FBtr0333586	3985	3808	0	0
FBtr0333587	3581	3404	0	0
FBtr0083711	989	812.003	49	3.68513
FBtr0308948	740	563.074	0	0
FBtr0081381	1038	861.003	0	0
FBtr0308592	1575	1398	22.5527	0.985154
FBtr0070951	2103	1926	1251.73	39.6889
FBtr0308594	1503	1326	6.7143	0.309222
FBtr0308593	1601	1424	0	0
FBtr0299605	1941	1764	0.00901248	0.000312004
FBtr0332865	1932	1755	7.21586	0.251087
FBtr0332866	1944	1767	0.000977959	3.37985e-005
FBtr0332864	1935	1758	0.774146	0.0268916
FBtr0089041	1294	1117	0	0
FBtr0082114	1755	1578	992	38.39
FBtr0087000	1783	1606	0	0
FBtr0088938	3131	2954	0.0154515	0.000319429
FBtr0339117	3116	2939	11.9845	0.249021
FBtr0306288	678	501.074	0	0
FBtr0072562	2198	2021	504.031	15.2302
FBtr0310448	7631	7454	0	0
FBtr0310449	4305	4128	0	0
FBtr0301363	5860	5683	0	0
FBtr0305082	7805	7628	11275.6	90.2698
FBtr0305081	7571	7394	2241.91	18.5163
FBtr0290112	6940	6763	0	0
FBtr0310450	4166	3989	73.4986	1.1252
FBtr0305080	3610	3433	0	0
FBtr0080226	940	763.003	326	26.0919
FBtr0334590	1400	1223	0	0
FBtr0083119	2091	1914	278.13	8.87401
FBtr0340463	3857	3680	942	15.6321
FBtr0070799	3697	3520	0	0
FBtr0073358	4357	4180	0	0
FBtr0332744	4183	4006	0	0
FBtr0306063	1016	839.003	185.422	13.4962
FBtr0077360	3777	3600	1423.75	24.1516
FBtr0333715	6055	5878	797.201	8.28233
FBtr0342580	987	810.003	0	0
FBtr0080285	842	665.074	22	2.02007
FBtr0073667	2203	2026	0	0
FBtr0077603	1727	1550	6	0.236392
FBtr0331372	2292	2115	0	0
FBtr0075751	1564	1387	0	0
FBtr0333019	1397	1220	0	0
FBtr0306737	1235	1058	2.47159	0.142661
FBtr0077334	1905	1728	33.5284	1.1849
FBtr0113000	2408	2231	0	0
FBtr0074630	1513	1336	0	0
FBtr0343048	2290	2113	0	0
FBtr0305041	6647	6470	108.938	1.02823
FBtr0113393	1811	1634	419.017	15.6601
FBtr0084497	6852	6675	25.0025	0.228742
FBtr0330371	5721	5544	0	0
FBtr0113392	5721	5544	0	0
FBtr0300963	4144	3967	4666.19	71.8314
FBtr0084498	5330	5153	28566.8	338.545
FBtr0082715	1557	1380	16	0.708034
FBtr0086011	4092	3915	0	0
FBtr0086010	5233	5056	238.342	2.87877
FBtr0086009	3740	3563	851.796	14.5994
FBtr0302439	8415	8238	1499.26	11.1139
FBtr0086008	5108	4931	413.412	5.11991
FBtr0086012	4984	4807	687.193	8.73009
FBtr0087852	740	563.074	424	45.9848
FBtr0305495	1465	1288	1230	58.318
FBtr0113740	859	682.074	372.44	33.3456
FBtr0113739	863	686.074	407.727	36.2921
FBtr0077240	561	384.074	0	0
FBtr0339574	918	741.003	0	0
FBtr0077543	1137	960.003	0	0
FBtr0086818	600	423.074	0	0
FBtr0339578	2176	1999	580	17.7186
FBtr0070297	2040	1863	0	0
FBtr0345431	5298	5121	982	11.7104
FBtr0299711	5214	5037	0	0
FBtr0070554	850	673.074	0	0
FBtr0071193	2452	2275	132.316	3.55178
FBtr0340161	2378	2201	67.6835	1.87792
FBtr0340160	2555	2378	0	0
FBtr0335440	1633	1456	0	0
FBtr0300962	3923	3746	0	0
FBtr0339236	712	535.074	0	0
FBtr0073081	210	61.0127	0	0
FBtr0091860	493	316.464	0	0
FBtr0088542	2399	2222	53.5644	1.47213
FBtr0339393	2358	2181	73.4356	2.0562
FBtr0084974	814	637.074	246.5	23.6288
FBtr0084234	1435	1258	1	0.0485437
FBtr0073918	967	790.003	21.1923	1.63819
FBtr0085269	1007	830.003	296	21.7784
FBtr0076995	500	323.464	0	0
FBtr0078312	1519	1342	238.345	10.8459
FBtr0078311	1605	1428	4.54923	0.194547
FBtr0078315	1448	1271	0	0
FBtr0078313	1489	1312	0	0
FBtr0078314	1558	1381	44.1061	1.95038
FBtr0075858	1101	924.003	0	0
FBtr0079144	12155	11978	4043	20.6126
FBtr0078008	783	606.074	7.02472	0.707811
FBtr0074350	2777	2600	0	0
FBtr0307538	5496	5319	11049	126.855
FBtr0086629	953	776.003	817	64.2944
FBtr0085692	2809	2632	235.536	5.46493
FBtr0085693	2945	2768	93.7309	2.0679
FBtr0085694	2770	2593	0	0
FBtr0085695	2340	2163	0	0
FBtr0330290	2770	2593	0	0
FBtr0306586	2845	2668	346.733	7.9364
FBtr0073322	1639	1462	580	24.2267
FBtr0304891	482	305.495	0	0
FBtr0342772	681	504.074	42.4432	5.14195
FBtr0345599	2094	1917	51.5568	1.6424
FBtr0070421	1547	1370	0	0
FBtr0070422	1749	1572	0	0
FBtr0302391	2612	2435	0	0
FBtr0339572	2989	2812	526	11.4231
FBtr0070859	1746	1569	0	0
FBtr0343052	2374	2197	388.66	10.8032
FBtr0073005	1586	1409	1044	45.2484
FBtr0070652	3785	3608	165	2.79275
FBtr0082630	1934	1757	4125.85	143.402
FBtr0082626	1949	1772	218.149	7.518
FBtr0082628	1956	1779	1.71552e-007	5.88888e-009
FBtr0082627	2019	1842	0	0
FBtr0082629	1978	1801	0	0
FBtr0075965	1709	1532	375	14.9481
FBtr0091936	1244	1067	289.172	16.5503
FBtr0346041	1395	1218	100.828	5.05531
FBtr0075376	402	226.709	0	0
FBtr0301665	932	755.003	139.287	11.2662
FBtr0345312	1280	1103	50.7128	2.80773
FBtr0299508	578	401.074	0	0
FBtr0343327	387	212.059	0	0
FBtr0336877	1102	925.003	0	0
FBtr0083017	1219	1042	0	0
FBtr0083016	1028	851.003	1.47655	0.105958
FBtr0336878	1297	1120	22.5234	1.22809
FBtr0113241	2206	2029	113	3.40103
FBtr0083253	2398	2221	0	0
FBtr0070626	9245	9068	56.675	0.381676
FBtr0342740	8925	8748	1822.32	12.7213
FBtr0339830	978	801.003	0	0
FBtr0074362	891	714.074	0	0
FBtr0299802	1842	1665	387.368	14.2077
FBtr0089003	741	564.074	0	0
FBtr0082028	1179	1002	0	0
FBtr0300688	2233	2056	69.3035	2.05847
FBtr0076366	1966	1789	690.697	23.5771
FBtr0087650	1427	1250	68.3193	3.3377
FBtr0075902	1182	1005	0	0
FBtr0075901	1182	1005	0	0
FBtr0080910	1620	1443	0	0
FBtr0073252	890	713.074	0	0
FBtr0343226	2908	2731	0	0
FBtr0079079	2650	2473	0	0
FBtr0307037	2519	2342	0	0
FBtr0079078	2429	2252	0	0
FBtr0307039	2754	2577	0	0
FBtr0307038	2703	2526	0	0
FBtr0300754	4368	4191	0	0
FBtr0300755	4689	4512	537.805	7.27897
FBtr0072147	2035	1858	306	10.0575
FBtr0344545	683	506.074	12	1.44804
FBtr0344544	954	777.003	0	0
FBtr0344543	992	815.003	0	0
FBtr0303786	741	564.074	0	0
FBtr0334084	1034	857.003	0	0
FBtr0075602	710	533.074	0	0
FBtr0333353	2185	2008	0	0
FBtr0334724	2281	2104	328.325	9.52953
FBtr0334725	2287	2110	1788.16	51.7534
FBtr0083966	2022	1845	69.5119	2.30079
FBtr0075605	1234	1057	222.391	12.8486
FBtr0083357	1660	1483	0	0
FBtr0340235	1933	1756	0	0
FBtr0087060	1464	1287	41	1.94544
FBtr0087781	1739	1562	0	0
FBtr0087499	1058	881.003	0	0
FBtr0300045	563	386.074	5.96453	0.943451
FBtr0304667	634	457.074	45.0637	6.0208
FBtr0302201	503	326.464	20.9718	3.92297
FBtr0344026	582	405.074	0	0
FBtr0303045	3780	3603	0	0
FBtr0070341	2941	2764	0	0
FBtr0310289	3014	2837	72	1.54984
FBtr0303043	3782	3605	0	0
FBtr0310288	2937	2760	0	0
FBtr0303044	2939	2762	0	0
FBtr0087268	1280	1103	1035	57.3031
FBtr0076255	863	686.074	296.591	26.3999
FBtr0076254	804	627.074	487.409	47.4666
FBtr0087925	1904	1727	0	0
FBtr0083965	1270	1093	406	22.684
FBtr0087893	2830	2653	56	1.28903
FBtr0088781	2863	2686	1261	28.6697
FBtr0087763	1280	1103	631	34.9355
FBtr0087762	1287	1110	4.60442e-008	2.53318e-009
FBtr0087168	809	632.074	0	0
FBtr0310657	3877	3700	27.0775	0.44691
FBtr0070345	4868	4691	1471.38	19.1547
FBtr0310658	3369	3192	0	0
FBtr0303048	3306	3129	0	0
FBtr0333802	3366	3189	0	0
FBtr0310659	3351	3174	0	0
FBtr0333801	3516	3339	0	0
FBtr0070343	3511	3334	0	0
FBtr0070344	3511	3334	0	0
FBtr0079028	2267	2090	46.4143	1.35619
FBtr0302372	967	790.003	0	0
FBtr0080490	2199	2022	100	3.02018
FBtr0074982	2673	2496	0	0
FBtr0085031	1088	911.003	8	0.536271
FBtr0299819	3871	3694	298.546	4.93547
FBtr0307343	1047	870.003	455.374	31.9641
FBtr0075227	1064	887.003	0	0
FBtr0070850	1198	1021	0	0
FBtr0070852	1112	935.003	378.269	24.706
FBtr0070851	1253	1076	129.731	7.36282
FBtr0305684	2045	1868	0	0
FBtr0080998	2255	2078	382	11.2262
FBtr0334926	4028	3851	0	0
FBtr0110961	4824	4647	688.934	9.05355
FBtr0306245	4049	3872	0	0
FBtr0301214	363	189.159	16	5.16543
FBtr0086771	1601	1424	674	28.9044
FBtr0075665	544	367.15	12	1.99596
FBtr0334511	7590	7413	31.512	0.259595
FBtr0334512	8273	8096	855.629	6.45401
FBtr0306256	8128	7951	1445.26	11.1004
FBtr0334510	8140	7963	32.427	0.248682
FBtr0306257	7578	7401	1861.17	15.3572
FBtr0346096	1528	1351	0	0
FBtr0081974	1137	960.003	0	0
FBtr0083648	2842	2665	34.5124	0.790846
FBtr0083651	3402	3225	0	0
FBtr0083640	8399	8222	273.053	2.02807
FBtr0083646	5546	5369	78.584	0.89383
FBtr0083643	3539	3362	0	0
FBtr0083647	2254	2077	2.06622	0.0607511
FBtr0083649	2994	2817	87.2045	1.89045
FBtr0083652	2845	2668	0	0
FBtr0083642	5140	4963	997.285	12.2713
FBtr0083645	6798	6621	0	0
FBtr0301284	3554	3377	0	0
FBtr0083641	4159	3982	0	0
FBtr0083650	6650	6473	64.8038	0.611377
FBtr0330040	8399	8222	273.053	2.02807
FBtr0083644	6960	6783	567.866	5.11256
FBtr0083768	1413	1236	14	0.691708
FBtr0076932	926	749.003	49	3.99509
FBtr0076517	2132	1955	731	22.8341
FBtr0301734	675	498.074	546	66.9442
FBtr0345798	1122	945.003	6	0.387733
FBtr0086676	758	581.074	0	0
FBtr0082370	515	338.398	19665.4	3548.87
FBtr0082369	850	673.074	32.5761	2.95563
FBtr0088192	621	444.074	0	0
FBtr0346199	291	123.749	0	0
FBtr0100673	2585	2408	544.969	13.8207
FBtr0077840	2395	2218	1074.03	29.5712
FBtr0100674	1720	1543	0	0
FBtr0346719	1515	1338	21	0.958466
FBtr0303203	3453	3276	33	0.615154
FBtr0083172	1578	1401	385	16.7817
FBtr0078456	826	649.074	0	0
FBtr0083154	4228	4051	0	0
FBtr0075768	12659	12482	3631.52	17.7672
FBtr0333050	12737	12560	0.475974	0.00231424
FBtr0334703	3620	3443	4.83193	0.0857032
FBtr0290030	4553	4376	224.663	3.13523
FBtr0085555	3638	3461	967.326	17.0681
FBtr0334702	4535	4358	3.36202	0.0471115
FBtr0085554	4281	4104	0	0
FBtr0300600	3578	3401	1140.82	20.4844
FBtr0085553	4691	4514	0	0
FBtr0346571	5563	5386	0	0
FBtr0079464	2302	2125	0	0
FBtr0075033	1233	1056	360	20.8186
FBtr0088621	2325	2148	0	0
FBtr0088620	1878	1701	0	0
FBtr0082417	1378	1201	80	4.06781
FBtr0072652	2365	2188	345.474	9.64233
FBtr0303217	2327	2150	2168.53	61.5942
FBtr0075067	1281	1104	677	37.4484
FBtr0079155	958	781.003	0	0
FBtr0344699	409	233.548	25	6.53699
FBtr0344700	266	102.81	0	0
FBtr0089045	2312	2135	0	0
FBtr0345205	1096	919.003	0	0
FBtr0337044	1716	1539	404	16.0308
FBtr0084229	1260	1083	0	0
FBtr0329988	2656	2479	1141.5	28.1199
FBtr0329987	2656	2479	1141.5	28.1199
FBtr0086555	3076	2899	0	0
FBtr0334008	2936	2759	0	0
FBtr0302276	1028	851.003	0	0
FBtr0346520	637	460.074	0	0
FBtr0112734	898	721.003	0	0
FBtr0304711	835	658.074	0	0
FBtr0082153	901	724.003	0	0
FBtr0301660	5404	5227	614.887	7.18384
FBtr0334814	5401	5224	349.014	4.07994
FBtr0077853	5401	5224	354.099	4.13938
FBtr0335434	2292	2115	1.95467	0.0564388
FBtr0082556	2101	1924	868.045	27.5519
FBtr0082557	2199	2022	0	0
FBtr0100244	862	685.074	332.883	29.6734
FBtr0075364	687	510.074	547.117	65.503
FBtr0332181	6063	5886	0	0
FBtr0345634	7072	6895	0	0
FBtr0335132	2395	2218	398.472	10.9711
FBtr0077687	1933	1756	102.242	3.55566
FBtr0077686	2213	2036	3409.29	102.258
FBtr0077515	2418	2241	216	5.88607
FBtr0334579	1688	1511	0	0
FBtr0083945	1562	1385	986	43.4751
FBtr0339580	979	802.003	0.0133635	0.00101755
FBtr0339579	1424	1247	0	0
FBtr0339581	974	797.003	47.4003	3.63191
FBtr0074048	1569	1392	0	0
FBtr0342952	3105	2928	223.872	4.6692
FBtr0300997	3037	2860	682.589	14.575
FBtr0343533	2345	2168	300.357	8.46044
FBtr0342951	2145	1968	611.182	18.9653
FBtr0077224	3927	3750	0	0
FBtr0329900	3078	2901	50.1635	1.05598
FBtr0333749	3757	3580	6.60151	0.112609
FBtr0329902	3853	3676	0	0
FBtr0329901	7199	7022	3300.64	28.7046
FBtr0329903	6642	6465	2186.6	20.6545
FBtr0091512	3910	3733	4.13248	0.067603
FBtr0334671	3608	3431	0	0
FBtr0114531	1200	1023	43.8675	2.61867
FBtr0081822	1309	1132	540.965	29.1834
FBtr0083085	4628	4451	398.539	5.46798
FBtr0072277	713	536.074	324	36.9092
FBtr0082538	2384	2207	0	0
FBtr0077628	998	821.003	6	0.446294
FBtr0344151	1834	1657	15	0.552818
FBtr0273443	1603	1426	0	0
FBtr0344150	1730	1553	0	0
FBtr0070102	1821	1644	0	0
FBtr0273442	1711	1534	86	3.42363
FBtr0070101	1805	1628	0	0
FBtr0082712	4337	4160	1	0.0146798
FBtr0114510	677	500.074	10	1.22118
FBtr0300938	5303	5126	0	0
FBtr0110789	2175	1998	0	0
FBtr0334689	2082	1905	0	0
FBtr0082159	1841	1664	0	0
FBtr0334688	2073	1896	0	0
FBtr0334687	1832	1655	0	0
FBtr0071265	517	340.398	0	0
FBtr0333603	800	623.074	0	0
FBtr0070865	3764	3587	0	0
FBtr0343413	3626	3449	0	0
FBtr0343414	3577	3400	0	0
FBtr0089748	1358	1181	79	4.08499
FBtr0072659	2138	1961	0	0
FBtr0072660	1254	1077	0	0
FBtr0072661	957	780.003	64	5.0107
FBtr0112395	1091	914.003	0	0
FBtr0452093	770	593.074	6	0.617812
FBtr0452092	822	645.074	0	0
FBtr0331925	3081	2904	35	0.736013
FBtr0086516	3249	3072	0	0
FBtr0305333	3305	3128	0	0
FBtr0084584	1786	1609	277.972	10.5502
FBtr0344444	1020	843.003	0	0
FBtr0075153	3553	3376	185	3.34644
FBtr0100410	843	666.074	78.279	7.1769
FBtr0082607	825	648.074	2324.72	219.059
FBtr0112350	936	759.003	939	75.5504
FBtr0305320	1102	925.003	104.063	6.87016
FBtr0084236	1022	845.003	225.937	16.3284
FBtr0079730	765	588.074	655	68.0179
FBtr0335126	3586	3409	285.519	5.11471
FBtr0077715	3307	3130	0	0
FBtr0300366	1744	1567	0	0
FBtr0343444	906	729.003	0	0
FBtr0344826	3306	3129	5	0.0975839
FBtr0332123	530	353.294	0	0
FBtr0075574	393	217.865	0	0
FBtr0332895	1095	918.003	0	0
FBtr0112973	1107	930.003	0	0
FBtr0289952	1513	1336	0	0
FBtr0113750	1246	1069	48.8487	2.79054
FBtr0113751	1961	1784	20.5058	0.701932
FBtr0113752	1874	1697	7.64553	0.275131
FBtr0339923	1492	1315	0	0
FBtr0071093	1469	1292	1716	81.1088
FBtr0080178	659	482.074	0	0
FBtr0305259	1225	1048	0	0
FBtr0340560	585	408.074	0	0
FBtr0344475	1290	1113	0	0
FBtr0073197	2882	2705	0	0
FBtr0088982	2803	2626	91	2.11622
FBtr0345797	3071	2894	0	0
FBtr0074884	7740	7563	81.701	0.659702
FBtr0304716	1723	1546	446.299	17.6291
FBtr0344374	6178	6001	50.1224	0.510061
FBtr0344376	5978	5801	0	0
FBtr0344375	3543	3366	274.021	4.97146
FBtr0344373	4704	4527	1621.09	21.868
FBtr0076569	2139	1962	0	0
FBtr0100153	2335	2158	0	0
FBtr0085170	1190	1013	0	0
FBtr0345472	1285	1108	0	0
FBtr0086813	586	409.074	0	0
FBtr0340281	514	337.398	13	2.35296
FBtr0299594	3050	2873	584.469	12.4234
FBtr0082517	2981	2804	408.531	8.89736
FBtr0346967	3071	2894	0	0
FBtr0081616	2399	2222	0.00970268	0.000266662
FBtr0081617	2382	2205	221.99	6.14808
FBtr0335130	1307	1130	0	0
FBtr0085349	2099	1922	9	0.285958
FBtr0081668	2514	2337	0	0
FBtr0081667	2521	2344	1.64305e-005	4.28061e-007
FBtr0081665	2499	2322	0	0
FBtr0081664	1479	1302	5.62594	0.263874
FBtr0081666	2536	2359	22.4196	0.580383
FBtr0335486	2718	2541	0	0
FBtr0079472	2713	2536	0	0
FBtr0084204	490	313.464	0	0
FBtr0329924	1461	1284	234.5	11.153
FBtr0080397	1461	1284	234.5	11.153
FBtr0082077	1295	1118	512	27.9667
FBtr0088942	558	381.113	479	76.7532
FBtr0308205	1064	887.003	125.833	8.6633
FBtr0088594	1235	1058	0	0
FBtr0082136	502	325.464	20866.6	3915.27
FBtr0334681	1007	830.003	1870.45	137.62
FBtr0080594	4396	4219	4175.5	60.4385
FBtr0300594	9129	8952	9046.16	61.7104
FBtr0309867	7755	7578	8142.34	65.6158
FBtr0113026	1327	1150	43	2.28341
FBtr0083780	2014	1837	0	0
FBtr0339402	1843	1666	0	0
FBtr0076869	1652	1475	0	0
FBtr0078737	999	822.003	0	0
FBtr0333823	424	248.259	0	0
FBtr0082180	482	305.495	0	0
FBtr0113408	490	313.464	0	0
FBtr0301485	6290	6113	1916.04	19.1409
FBtr0334610	6649	6472	551.233	5.20129
FBtr0334612	9353	9176	0	0
FBtr0345228	9643	9466	8355.72	53.9053
FBtr0334611	6451	6274	5050.15	49.1557
FBtr0084256	6719	6542	7.93827e-007	7.41019e-009
FBtr0334607	6619	6442	439.862	4.16975
FBtr0334608	6628	6451	0	0
FBtr0334609	6583	6406	247.995	2.36412
FBtr0346652	2304	2127	6926.25	198.859
FBtr0089500	1938	1761	17811.7	617.676
FBtr0301509	1657	1480	0	0
FBtr0077854	964	787.003	0	0
FBtr0334781	1867	1690	0	0
FBtr0340026	713	536.074	2514.78	286.477
FBtr0347282	1265	1088	504.905	28.3396
FBtr0070924	957	780.003	1809.25	141.65
FBtr0081096	2351	2174	211	5.92702
FBtr0343108	2418	2241	0	0
FBtr0304574	1458	1281	0	0
FBtr0304578	1465	1288	0	0
FBtr0304575	1476	1299	0	0
FBtr0304576	1474	1297	0	0
FBtr0304577	1475	1298	0	0
FBtr0343572	1459	1282	0	0
FBtr0077295	1440	1263	0	0
FBtr0077294	1598	1421	0	0
FBtr0088107	504	327.464	0	0
FBtr0334026	884	707.074	0	0
FBtr0083163	869	692.074	0	0
FBtr0086807	910	733.003	3	0.249937
FBtr0091821	493	316.464	0	0
FBtr0074696	1230	1053	125	7.24928
FBtr0334829	2075	1898	0	0
FBtr0303377	1971	1794	0	0
FBtr0308610	2422	2245	0	0
FBtr0332523	3302	3125	180.115	3.51977
FBtr0079443	2955	2778	390.885	8.59271
FBtr0303712	429	253.183	0	0
FBtr0071003	2240	2063	6	0.177609
FBtr0074478	4682	4505	0	0
FBtr0340635	5746	5569	99	1.08561
FBtr0340636	5219	5042	0	0
FBtr0340634	5175	4998	0	0
FBtr0074477	5224	5047	0	0
FBtr0073622	1620	1443	209	8.84491
FBtr0332100	1335	1158	0	0
FBtr0300854	1461	1284	0	0
FBtr0070802	1490	1313	1	0.0465103
FBtr0077192	4827	4650	206	2.70538
FBtr0310202	163	33.4274	0	0
FBtr0077328	486	309.495	0	0
FBtr0070974	2522	2345	741	19.297
FBtr0445191	6490	6313	18	0.174121
FBtr0089276	3728	3551	0	0
FBtr0089278	3713	3536	0	0
FBtr0089277	3713	3536	0	0
FBtr0089279	3698	3521	0	0
FBtr0076753	1295	1118	1449	79.148
FBtr0077466	1168	991.003	0	0
FBtr0080563	885	708.074	0	0
FBtr0343671	1347	1170	0	0
FBtr0072135	1348	1171	55.0144	2.86901
FBtr0305988	1284	1107	0	0
FBtr0114586	4428	4251	187.89	2.69914
FBtr0343272	3885	3708	367.11	6.04604
FBtr0344148	4894	4717	0.689919	0.00893195
FBtr0334138	5563	5386	1012.96	11.4853
FBtr0334137	4561	4384	1695.63	23.6197
FBtr0334142	5071	4894	164.33	2.05053
FBtr0334136	3862	3685	0	0
FBtr0334139	4203	4026	0	0
FBtr0334140	5704	5527	848.734	9.3777
FBtr0334141	5321	5144	0	0
FBtr0334135	4703	4526	130.658	1.76293
