target_id	length	eff_length	est_counts	tpm
FBtr0340013	3074	2929.85	0	0
FBtr0087287	2054	1909.85	94.7273	5.09337
FBtr0308814	4110	3965.85	725.273	18.78
FBtr0076452	864	719.853	32	4.56495
FBtr0075217	417	273.148	3094	1163.19
FBtr0333629	7459	7314.85	6230.29	87.4647
FBtr0333630	5131	4986.85	6376.04	131.297
FBtr0333632	6995	6850.85	58.767	0.880883
FBtr0333631	5125	4980.85	210.901	4.34816
FBtr0079762	971	826.853	0	0
FBtr0302209	6181	6036.85	0	0
FBtr0305049	7490	7345.85	3338.76	46.6738
FBtr0344120	6235	6090.85	1082.35	18.2481
FBtr0302210	6030	5885.85	46.8934	0.818148
FBtr0112741	728	583.979	0	0
FBtr0112740	384	240.174	900.912	385.2
FBtr0342876	2068	1923.85	0	0
FBtr0077344	1546	1401.85	0	0
FBtr0339557	2200	2055.85	167.703	8.37683
FBtr0339558	1461	1316.85	0	0
FBtr0300526	6467	6322.85	0	0
FBtr0334969	5804	5659.85	184.786	3.35269
FBtr0299793	5651	5506.85	0	0
FBtr0334968	5027	4882.85	0	0
FBtr0299791	7553	7408.85	66.4242	0.920672
FBtr0299792	5397	5252.85	0	0
FBtr0334967	5648	5503.85	0	0
FBtr0299794	5804	5659.85	0	0
FBtr0340087	6103	5958.85	1025.72	17.6766
FBtr0299795	5244	5099.85	13.0658	0.263093
FBtr0343148	1623	1478.85	0	0
FBtr0073787	1770	1625.85	330.788	20.8929
FBtr0301560	1249	1104.85	1431.21	133.024
FBtr0083825	2766	2621.85	148	5.79673
FBtr0075369	538	394.148	0	0
FBtr0071188	2788	2643.85	63	2.44699
FBtr0076851	3170	3025.85	0	0
FBtr0331849	3313	3168.85	13.6002	0.440731
FBtr0301611	3167	3022.85	0	0
FBtr0333404	3080	2935.85	242.4	8.47867
FBtr0331850	3119	2974.85	1.07337e-007	3.70523e-009
FBtr0113004	2020	1875.85	6489.95	355.282
FBtr0074649	1189	1044.85	3817.82	375.223
FBtr0342848	3832	3687.85	137.83	3.83794
FBtr0081375	1006	861.853	26	3.09792
FBtr0083404	921	776.853	0	0
FBtr0073093	1577	1432.85	126.48	9.06462
FBtr0073094	1694	1549.85	50.5201	3.34737
FBtr0083260	1287	1142.85	0	0
FBtr0081611	1657	1512.85	105.874	7.18655
FBtr0340001	1789	1644.85	524	32.714
FBtr0087331	2697	2552.85	0	0
FBtr0087332	2677	2532.85	0	0
FBtr0075517	863	718.853	373	53.2842
FBtr0333136	9075	8930.85	4754.68	54.6712
FBtr0073165	3641	3496.85	908.315	26.6741
FBtr0346034	646	502.148	0	0
FBtr0089032	1062	917.853	32	3.5802
FBtr0083327	2200	2055.85	0	0
FBtr0078006	2220	2075.85	0	0
FBtr0331651	1426	1281.85	32	2.56355
FBtr0076567	1104	959.853	0	0
FBtr0082779	1269	1124.85	186	16.9804
FBtr0305981	3910	3765.85	2569	70.0536
FBtr0299857	2759	2614.85	0	0
FBtr0343432	1090	945.853	0	0
FBtr0072253	1306	1161.85	445.67	39.3906
FBtr0080587	1766	1621.85	3	0.18995
FBtr0346505	2597	2452.85	0	0
FBtr0302558	2531	2386.85	0	0
FBtr0070163	881	736.853	0	0
FBtr0303391	660	516.148	0	0
FBtr0078124	903	758.853	121	16.3741
FBtr0329867	1218	1073.85	0	0
FBtr0329868	1068	923.853	0	0
FBtr0088316	598	454.148	0	0
FBtr0333464	513	369.148	534.748	148.757
FBtr0078382	406	262.148	871.252	341.292
FBtr0076299	2953	2808.85	0	0
FBtr0301469	3737	3592.85	0	0
FBtr0301466	3546	3401.85	0	0
FBtr0113480	3369	3224.85	4815.37	153.338
FBtr0301467	3975	3830.85	0	0
FBtr0335238	3540	3395.85	459.644	13.8996
FBtr0335236	6012	5867.85	0	0
FBtr0335237	3286	3141.85	10118	330.704
FBtr0301471	3470	3325.85	74.2164	2.29154
FBtr0301470	4092	3947.85	60.1835	1.56548
FBtr0335235	3792	3647.85	0	0
FBtr0339649	6293	6148.85	568	9.48602
FBtr0087822	6320	6175.85	2.30927e-008	3.8398e-010
FBtr0087821	5867	5722.85	9.54009e-008	1.71187e-009
FBtr0085407	642	498.148	120	24.7373
FBtr0303851	252	110.396	0	0
FBtr0345678	4114	3969.85	182.743	4.72712
FBtr0072397	2463	2318.85	124.257	5.50272
FBtr0339555	1533	1388.85	220.365	16.2936
FBtr0088045	1328	1183.85	245.609	21.3047
FBtr0086940	692	548.148	165	30.9112
FBtr0343438	3656	3511.85	0	0
FBtr0072282	3852	3707.85	340.567	9.43212
FBtr0072281	4162	4017.85	520.433	13.3015
FBtr0329880	4167	4022.85	3030.84	77.3676
FBtr0087468	2657	2512.85	0	0
FBtr0329879	2525	2380.85	48.1577	2.07713
FBtr0113781	893	748.853	1166	159.894
FBtr0086044	5969	5824.85	78.1262	1.37734
FBtr0335270	7801	7656.85	110.253	1.47867
FBtr0346646	3892	3747.85	1053	28.852
FBtr0078944	3773	3628.85	0	0
FBtr0070205	1884	1739.85	0	0
FBtr0342728	1744	1599.85	0	0
FBtr0347218	4315	4170.85	0	0
FBtr0083504	2916	2771.85	504	18.672
FBtr0346284	521	377.148	0	0
FBtr0086735	3836	3691.85	0	0
FBtr0329998	4384	4239.85	457	11.0687
FBtr0302528	864	719.853	0	0
FBtr0335384	7413	7268.85	220.845	3.11998
FBtr0077921	5504	5359.85	88.1548	1.68897
FBtr0074663	2489	2344.85	0	0
FBtr0082260	3628	3483.85	166	4.89303
FBtr0333280	945	800.853	0	0
FBtr0083366	494	350.148	0	0
FBtr0340587	1908	1763.85	0	0
FBtr0301033	2192	2047.85	0	0
FBtr0088331	1195	1050.85	0	0
FBtr0088330	1349	1204.85	0	0
FBtr0078657	359	215.308	0	0
FBtr0305969	5691	5546.85	64	1.18485
FBtr0081541	6006	5861.85	0	0
FBtr0339533	1652	1507.85	107.704	7.33503
FBtr0071823	1484	1339.85	2512.3	192.55
FBtr0080540	915	770.853	30.7601	4.09775
FBtr0331626	1549	1404.85	171.749	12.5543
FBtr0082086	3190	3045.85	165	5.56295
FBtr0346198	797	652.853	0	0
FBtr0346197	818	673.853	0	0
FBtr0088641	1358	1213.85	633	53.551
FBtr0334696	627	483.148	138.869	29.5158
FBtr0301089	460	316.148	280.131	90.9913
FBtr0085836	704	560.148	325	59.5813
FBtr0078030	1185	1040.85	92	9.07671
FBtr0340041	3980	3835.85	272.555	7.29664
FBtr0074115	3667	3522.85	1472.44	42.9214
FBtr0300801	4019	3874.85	0	0
FBtr0074116	4040	3895.85	0	0
FBtr0074114	3852	3707.85	0	0
FBtr0089055	1667	1522.85	25	1.68582
FBtr0071505	889	744.853	0	0
FBtr0088038	1878	1733.85	291	17.235
FBtr0345707	521	377.148	4.43704	1.20812
FBtr0070657	436	292.148	6.56296	2.30688
FBtr0080110	1184	1039.85	312	30.8115
FBtr0078588	1161	1016.85	0	0
FBtr0076592	531	387.148	0	0
FBtr0079121	955	810.853	0	0
FBtr0074544	2289	2144.85	26.8736	1.28665
FBtr0072461	2237	2092.85	38	1.86455
FBtr0073695	1338	1193.85	11.5908	0.996994
FBtr0073696	1235	1090.85	186.409	17.5481
FBtr0088724	1103	958.853	0	0
FBtr0076613	1092	947.853	0	0
FBtr0088628	2385	2240.85	222	10.1735
FBtr0089049	1495	1350.85	209	15.888
FBtr0304702	1548	1403.85	0	0
FBtr0075382	1148	1003.85	0	0
FBtr0308646	1131	986.853	0	0
FBtr0308655	1188	1043.85	0	0
FBtr0290322	4002	3857.85	16.0409	0.426984
FBtr0346452	4306	4161.85	0	0
FBtr0302290	2228	2083.85	0	0
FBtr0084931	1373	1228.85	0	0
FBtr0084930	1337	1192.85	0	0
FBtr0331359	1289	1144.85	185	16.594
FBtr0084929	1437	1292.85	0	0
FBtr0309814	907	762.853	0	0
FBtr0079377	844	699.853	0	0
FBtr0345445	915	770.853	0	0
FBtr0309815	1239	1094.85	0	0
FBtr0083170	1881	1736.85	0	0
FBtr0086327	532	388.148	0	0
FBtr0340600	529	385.148	0	0
FBtr0091912	595	451.148	4.3978	1.00103
FBtr0345871	1630	1485.85	0	0
FBtr0071804	1583	1438.85	0	0
FBtr0076829	777	632.916	14.0656	2.28214
FBtr0112386	806	661.853	0	0
FBtr0345622	2333	2188.85	0	0
FBtr0087904	6284	6139.85	33	0.551932
FBtr0300948	674	530.148	0	0
FBtr0335211	1142	997.853	158	16.26
FBtr0082430	1248	1103.85	0	0
FBtr0300617	4871	4726.85	0	0
FBtr0334638	5787	5642.85	67.6483	1.23109
FBtr0334637	5769	5624.85	3623.73	66.1569
FBtr0334639	5778	5633.85	65.3	1.19025
FBtr0330043	5811	5666.85	0.341678	0.00619163
FBtr0083912	5811	5666.85	0.341678	0.00619163
FBtr0070825	2335	2190.85	33.156	1.5541
FBtr0070826	3038	2893.85	517.844	18.3761
FBtr0303480	1680	1535.85	190	12.7038
FBtr0084711	1699	1554.85	4.22187e-005	2.78834e-006
FBtr0331641	1136	991.853	0	0
FBtr0080017	907	762.853	5094	685.722
FBtr0091834	529	385.148	0	0
FBtr0072245	614	470.148	0	0
FBtr0088849	1840	1695.85	0	0
FBtr0309843	1811	1666.85	17.04	1.04979
FBtr0304751	2292	2147.85	0	0
FBtr0085063	711	567.036	0	0
FBtr0073601	4054	3909.85	163	4.28112
FBtr0331590	716	571.979	0	0
FBtr0073571	719	574.979	98	17.5027
FBtr0080146	1233	1088.85	150.469	14.1908
FBtr0340549	1456	1311.85	23.531	1.84198
FBtr0074560	1424	1279.85	0	0
FBtr0308315	2733	2588.85	595.327	23.6145
FBtr0077576	2259	2114.85	91.6731	4.45135
FBtr0332371	2383	2238.85	0	0
FBtr0306649	1387	1242.85	276.283	22.8278
FBtr0306650	1501	1356.85	0.000215494	1.63092e-005
FBtr0302149	2112	1967.85	150.431	7.85008
FBtr0087294	1783	1638.85	82.5458	5.17232
FBtr0087293	1761	1616.85	1011.37	64.2344
FBtr0087295	1806	1661.85	0	0
FBtr0087292	1599	1454.85	0	0
FBtr0306651	1745	1600.85	73.3739	4.70674
FBtr0076102	1275	1130.85	147	13.3488
FBtr0078991	1784	1639.85	0	0
FBtr0330714	1693	1548.85	162.036	10.7432
FBtr0339619	1680	1535.85	0	0
FBtr0084431	1686	1541.85	0	0
FBtr0330063	1491	1346.85	0	0
FBtr0330065	1189	1044.85	23.608	2.32025
FBtr0330061	1554	1409.85	0	0
FBtr0076949	1605	1460.85	382.984	26.9218
FBtr0330062	1542	1397.85	0	0
FBtr0330064	1506	1361.85	73.4079	5.53531
FBtr0080836	1528	1383.85	5	0.371031
FBtr0072606	2193	2048.85	96	4.81161
FBtr0305284	704	560.148	0	0
FBtr0082085	1264	1119.85	191.778	17.586
FBtr0084341	1164	1019.85	28	2.81936
FBtr0078506	1882	1737.85	29	1.71362
FBtr0087487	2027	1882.85	175	9.54446
FBtr0077129	1749	1604.85	0	0
FBtr0075314	465	321.148	70	22.3832
FBtr0345630	4791	4646.85	9.92075	0.219238
FBtr0345629	3556	3411.85	462.481	13.9198
FBtr0088434	3613	3468.85	0	0
FBtr0339416	3850	3705.85	294.607	8.16365
FBtr0309972	5588	5443.85	2467.42	46.5442
FBtr0073375	3758	3613.85	665.583	18.913
FBtr0070693	1904	1759.85	6	0.35011
FBtr0343629	2526	2381.85	0	0
FBtr0082127	720	575.979	34	6.06181
FBtr0070118	2197	2052.85	175	8.75407
FBtr0070117	2199	2054.85	0	0
FBtr0070116	2256	2111.85	0	0
FBtr0087167	757	612.979	0	0
FBtr0340061	2345	2200.85	0	0
FBtr0077905	2183	2038.85	0	0
FBtr0302115	2561	2416.85	132.832	5.64395
FBtr0077908	2198	2053.85	0	0
FBtr0077906	2664	2519.85	2645.69	107.819
FBtr0077907	2257	2112.85	50.406	2.44987
FBtr0077909	1754	1609.85	241.514	15.4058
FBtr0079924	777	632.916	276	44.7809
FBtr0070230	3382	3237.85	294	9.32438
FBtr0331799	1023	878.853	0	0
FBtr0339652	10506	10361.9	984.344	9.75527
FBtr0289988	3908	3763.85	146.445	3.99552
FBtr0079830	1733	1588.85	15	0.969477
FBtr0074922	2277	2132.85	0	0
FBtr0332154	2816	2671.85	549	21.1003
FBtr0078688	2589	2444.85	117.382	4.93034
FBtr0085788	4690	4545.85	14699.1	332.052
FBtr0334555	3545	3400.85	0	0
FBtr0306199	6598	6453.85	0	0
FBtr0306205	3139	2994.85	364.266	12.4903
FBtr0330033	7568	7423.85	0	0
FBtr0306201	7568	7423.85	0	0
FBtr0306200	6524	6379.85	0	0
FBtr0346115	8106	7961.85	1693.71	21.8451
FBtr0340192	5901	5756.85	163.736	2.92072
FBtr0306204	6630	6485.85	0	0
FBtr0306203	6279	6134.85	579.291	9.69667
FBtr0306202	7235	7090.85	0	0
FBtr0346032	609	465.148	0	0
FBtr0309074	990	845.853	0	0
FBtr0085688	1737	1592.85	21	1.35386
FBtr0084845	2796	2651.85	0	0
FBtr0083560	1606	1461.85	512	35.9663
FBtr0078276	1601	1456.85	378	26.6444
FBtr0088596	2087	1942.85	0	0
FBtr0088595	2028	1883.85	220.098	11.9977
FBtr0080923	1041	896.853	0	0
FBtr0073854	1270	1125.85	19	1.73301
FBtr0300411	1148	1003.85	0	0
FBtr0078195	1063	918.853	32	3.5763
FBtr0273313	623	479.148	0	0
FBtr0077670	1714	1569.85	253	16.5497
FBtr0077469	1162	1017.85	8	0.807114
FBtr0084028	1855	1710.85	0	0
FBtr0072667	1439	1294.85	74	5.86869
FBtr0305673	653	509.148	0	0
FBtr0110767	342	198.428	3	1.55256
FBtr0110879	535	391.148	73	19.1651
FBtr0087118	8655	8510.85	3747.9	45.2214
FBtr0331926	9402	9257.85	2309.1	25.6132
FBtr0301799	676	532.148	0	0
FBtr0339495	1686	1541.85	0	0
FBtr0339496	1668	1523.85	0	0
FBtr0112954	1548	1403.85	20	1.46298
FBtr0070893	1608	1463.85	0	0
FBtr0075783	852	707.853	0	0
FBtr0304673	1338	1193.85	0	0
FBtr0075782	1110	965.853	0	0
FBtr0304674	1191	1046.85	0	0
FBtr0333052	1356	1211.85	681	57.7068
FBtr0333053	1165	1020.85	0	0
FBtr0084309	986	841.853	530.455	64.7056
FBtr0084613	946	801.853	0	0
FBtr0302699	4818	4673.85	6.78511	0.149077
FBtr0302700	4463	4318.85	0	0
FBtr0339906	5900	5755.85	167.108	2.98137
FBtr0339907	5520	5375.85	0	0
FBtr0304933	4917	4772.85	0.00620919	0.000133594
FBtr0330283	4814	4669.85	19.7183	0.433606
FBtr0302697	4852	4707.85	0.000811601	1.77031e-005
FBtr0302696	4814	4669.85	19.7183	0.433606
FBtr0345849	5753	5608.85	172.263	3.1539
FBtr0302698	4501	4356.85	0	0
FBtr0304934	4879	4734.85	131.4	2.84984
FBtr0300038	5912	5767.85	0	0
FBtr0079249	6067	5922.85	0	0
FBtr0300039	5471	5326.85	423.746	8.16893
FBtr0333242	6823	6678.85	128.254	1.97196
FBtr0084636	4316	4171.85	155.38	3.82469
FBtr0301368	4603	4458.85	0	0
FBtr0301367	4597	4452.85	31.6929	0.730892
FBtr0345266	4505	4360.85	0	0
FBtr0301369	3587	3442.85	338.043	10.0828
FBtr0334871	4361	4216.85	590.128	14.371
FBtr0301370	4279	4134.85	0	0
FBtr0334872	5025	4880.85	192.756	4.05547
FBtr0301371	4550	4405.85	0	0
FBtr0071240	1570	1425.85	15	1.0803
FBtr0087192	516	372.148	0	0
FBtr0302207	1671	1526.85	8	0.53805
FBtr0299688	2399	2254.85	0	0
FBtr0340393	1950	1805.85	561.5	31.9299
FBtr0299689	2048	1903.85	0	0
FBtr0075855	2534	2389.85	287	12.3322
FBtr0301256	1095	950.853	256.5	27.7015
FBtr0335215	991	846.853	431	52.2636
FBtr0078707	1130	985.853	0	0
FBtr0300349	2577	2432.85	0	0
FBtr0300348	2651	2506.85	0	0
FBtr0300347	2462	2317.85	72	3.1899
FBtr0333147	3118	2973.85	0	0
FBtr0333146	3006	2861.85	1.00292	0.0359872
FBtr0071237	3227	3082.85	0	0
FBtr0071236	3101	2956.85	0	0
FBtr0071238	3241	3096.85	0	0
FBtr0087199	540	396.148	0	0
FBtr0072105	1138	993.853	0	0
FBtr0336929	1271	1126.85	0	0
FBtr0072103	1128	983.853	0	0
FBtr0072104	1254	1109.85	0	0
FBtr0072102	1048	903.853	0	0
FBtr0306384	1183	1038.85	0	0
FBtr0336814	707	563.148	196.5	35.8319
FBtr0344448	851	706.853	0	0
FBtr0080788	2027	1882.85	0	0
FBtr0331277	2169	2024.85	0	0
FBtr0112902	2102	1957.85	419.255	21.9901
FBtr0088438	4108	3963.85	33892.8	878.052
FBtr0112901	1614	1469.85	36.8883	2.57718
FBtr0088437	2157	2012.85	0.0137708	0.00070255
FBtr0343049	807	662.853	416.104	64.4636
FBtr0070386	512	368.148	55.8957	15.5914
FBtr0074234	1527	1382.85	0	0
FBtr0307176	1344	1199.85	1600.29	136.962
FBtr0307177	1371	1226.85	0	0
FBtr0307178	1473	1328.85	92.7107	7.16445
FBtr0306944	1040	895.853	0	0
FBtr0074984	507	363.148	23	6.50389
FBtr0336636	3290	3145.85	0	0
FBtr0300693	1964	1819.85	0	0
FBtr0071797	3770	3625.85	0	0
FBtr0336638	1523	1378.85	0	0
FBtr0336637	3026	2881.85	0	0
FBtr0074769	2308	2163.85	0	0
FBtr0073754	3087	2942.85	2367	82.5961
FBtr0333329	3024	2879.85	0	0
FBtr0344528	3439	3294.85	14.255	0.444283
FBtr0088357	896	751.853	0	0
FBtr0305905	664	520.148	0	0
FBtr0088356	1047	902.853	0	0
FBtr0300760	1752	1607.85	0	0
FBtr0343324	2529	2384.85	115	4.95183
FBtr0299776	1333	1188.85	0	0
FBtr0299774	1009	864.853	24	2.8497
FBtr0072904	3380	3235.85	330	10.4726
FBtr0087087	2055	1910.85	0	0
FBtr0100647	3109	2964.85	0	0
FBtr0100646	3036	2891.85	0	0
FBtr0100645	1536	1391.85	0	0
FBtr0085718	1822	1677.85	0	0
FBtr0084777	1549	1404.85	534.533	39.0727
FBtr0084775	1500	1355.85	0	0
FBtr0084776	1701	1556.85	0	0
FBtr0113354	1553	1408.85	15.4674	1.12741
FBtr0339624	2860	2715.85	1648.72	62.3406
FBtr0339623	3034	2889.85	47.2724	1.67982
FBtr0077226	3043	2898.85	2.00513	0.0710308
FBtr0087780	997	852.853	1734	208.788
FBtr0300408	1227	1082.85	0	0
FBtr0088691	540	396.148	0	0
FBtr0300989	779	634.916	0	0
FBtr0300988	731	586.979	22	3.84884
FBtr0346146	1404	1259.85	0	0
FBtr0305000	632	488.148	0	0
FBtr0334908	360	216.308	0	0
FBtr0334782	2733	2588.85	0	0
FBtr0300671	2998	2853.85	0	0
FBtr0334783	3160	3015.85	285	9.70431
FBtr0080743	707	563.148	0	0
FBtr0079590	536	392.148	2283	597.84
FBtr0331288	3424	3279.85	987.482	30.9175
FBtr0077966	3331	3186.85	603.518	19.4472
FBtr0290296	940	795.853	0	0
FBtr0081671	935	790.853	0	0
FBtr0083062	1169	1024.85	317	31.7634
FBtr0343530	948	803.853	0	0
FBtr0300018	797	652.853	0	0
FBtr0310314	2594	2449.85	395.986	16.5985
FBtr0310315	2625	2480.85	6.21251e-005	2.57156e-006
FBtr0299950	5918	5773.85	66.0067	1.17396
FBtr0310316	2708	2563.85	0	0
FBtr0299951	6153	6008.85	0	0
FBtr0299949	2705	2560.85	0	0
FBtr0086609	1782	1637.85	280	17.5555
FBtr0306166	481	337.148	338.745	103.177
FBtr0339136	314	170.626	173.566	104.459
FBtr0346271	1480	1335.85	0	0
FBtr0339767	1698	1553.85	0	0
FBtr0073383	1398	1253.85	0	0
FBtr0336462	4186	4041.85	756	19.2075
FBtr0078860	4364	4219.85	0	0
FBtr0084745	1301	1156.85	306	27.1627
FBtr0082594	1365	1220.85	418.914	35.2363
FBtr0083304	1111	966.853	0	0
FBtr0080270	340	196.448	0	0
FBtr0080731	1127	982.853	0	0
FBtr0332374	1489	1344.85	0	0
FBtr0088454	4149	4004.85	0	0
FBtr0088458	4446	4301.85	0	0
FBtr0088455	4101	3956.85	0	0
FBtr0300850	4374	4229.85	0	0
FBtr0088461	4256	4111.85	0	0
FBtr0088460	4191	4046.85	0	0
FBtr0088456	4276	4131.85	134	3.33035
FBtr0088457	4398	4253.85	0	0
FBtr0088459	4143	3998.85	0	0
FBtr0088462	4208	4063.85	0	0
FBtr0076217	1529	1384.85	110	8.15678
FBtr0344850	1738	1593.85	29	1.86844
FBtr0080911	1934	1789.85	0	0
FBtr0080912	1954	1809.85	0	0
FBtr0342899	1074	929.853	0	0
FBtr0300405	979	834.853	0	0
FBtr0302196	2206	2061.85	0	0
FBtr0302195	1335	1190.85	0	0
FBtr0079758	1935	1790.85	0	0
FBtr0088154	727	582.979	262	46.1507
FBtr0072204	1597	1452.85	984	69.551
FBtr0074373	681	537.148	0	0
FBtr0344123	325	181.523	0	0
FBtr0344124	412	268.148	0	0
FBtr0085691	1620	1475.85	0	0
FBtr0331358	2140	1995.85	150	7.71778
FBtr0334143	725	580.979	21	3.71184
FBtr0344447	850	705.853	0	0
FBtr0074019	1592	1447.85	1095.62	77.7078
FBtr0082968	1548	1403.85	0	0
FBtr0082967	1515	1370.85	287	21.4991
FBtr0084159	1194	1049.85	0	0
FBtr0340296	726	581.979	0	0
FBtr0073509	1018	873.853	0	0
FBtr0072568	774	629.916	0	0
FBtr0339354	4244	4099.85	1199.86	30.0533
FBtr0088692	3088	2943.85	25.1409	0.876991
FBtr0309894	225	85.404	0	0
FBtr0072743	1487	1342.85	0	0
FBtr0333397	1028	883.853	0	0
FBtr0086782	2771	2626.85	564.916	22.084
FBtr0110966	2897	2752.85	0	0
FBtr0110965	2838	2693.85	174.084	6.63613
FBtr0110964	2843	2698.85	0	0
FBtr0077422	1685	1540.85	0	0
FBtr0300350	956	811.853	0	0
FBtr0086608	5570	5425.85	0	0
FBtr0345672	5724	5579.85	3079	56.6652
FBtr0332422	2849	2704.85	84.2235	3.19757
FBtr0088181	3035	2890.85	0	0
FBtr0084634	978	833.853	0	0
FBtr0085081	1305	1160.85	0	0
FBtr0345260	1311	1166.85	0	0
FBtr0304117	1584	1439.85	801	57.1274
FBtr0080020	1623	1478.85	0	0
FBtr0073753	2618	2473.85	0	0
FBtr0343652	1940	1795.85	0	0
FBtr0072712	2380	2235.85	45	2.0668
FBtr0072713	1898	1753.85	0	0
FBtr0309793	5390	5245.85	1156.71	22.6433
FBtr0074294	3253	3108.85	103.615	3.42257
FBtr0305593	4551	4406.85	236.946	5.52141
FBtr0071063	1477	1332.85	0	0
FBtr0081639	1752	1607.85	9038	577.239
FBtr0070873	3368	3223.85	19346	616.235
FBtr0343930	4026	3881.85	193.644	5.12265
FBtr0070872	3389	3244.85	723.79	22.9059
FBtr0340032	3557	3412.85	1785.54	53.7258
FBtr0081490	1014	869.853	2	0.23611
FBtr0343873	1149	1004.85	0	0
FBtr0084967	1248	1103.85	428	39.8164
FBtr0289986	1804	1659.85	0	0
FBtr0081333	1541	1396.85	652	47.9321
FBtr0331615	1572	1427.85	0	0
FBtr0333915	3103	2958.85	0	0
FBtr0303508	2959	2814.85	59	2.15242
FBtr0080639	2321	2176.85	60	2.83043
FBtr0084867	1402	1257.85	143	11.6744
FBtr0334546	3064	2919.85	0	0
FBtr0085732	2628	2483.85	0	0
FBtr0304582	2530	2385.85	0	0
FBtr0081121	1354	1209.85	23	1.9522
FBtr0344795	1758	1613.85	0	0
FBtr0346541	1632	1487.85	1274.79	87.9847
FBtr0076454	1220	1075.85	5667.09	540.925
FBtr0086618	669	525.148	0	0
FBtr0082817	3788	3643.85	0	0
FBtr0344783	3888	3743.85	32.3615	0.887646
FBtr0114604	5618	5473.85	2929.64	54.9605
FBtr0114505	1358	1213.85	95	8.03688
FBtr0073380	3363	3218.85	73	2.3289
FBtr0074903	743	598.979	518.749	88.9357
FBtr0332719	1008	863.853	215.251	25.5879
FBtr0308029	3617	3472.85	147.356	4.35723
FBtr0332598	5982	5837.85	340.644	5.99208
FBtr0071779	2163	2018.85	0	0
FBtr0080402	1382	1237.85	0	0
FBtr0082134	1412	1267.85	0	0
FBtr0100583	1506	1361.85	481	36.2698
FBtr0091719	1547	1402.85	303.054	22.1839
FBtr0345322	3544	3399.85	0	0
FBtr0091720	3404	3259.85	71.9731	2.26726
FBtr0339607	1585	1440.85	0	0
FBtr0074804	6183	6038.85	1199.43	20.3963
FBtr0303995	5095	4950.85	0	0
FBtr0074805	6790	6645.85	1199.87	18.5402
FBtr0303996	5135	4990.85	0	0
FBtr0303823	642	498.148	0	0
FBtr0081953	1021	876.853	246	28.8097
FBtr0113347	2177	2032.85	1445	72.9948
FBtr0071090	1518	1373.85	386	28.8521
FBtr0080914	3336	3191.85	0	0
FBtr0331621	3251	3106.85	0	0
FBtr0078601	1731	1586.85	0	0
FBtr0089585	962	817.853	0	0
FBtr0345120	1059	914.853	0	0
FBtr0342679	1339	1194.85	0	0
FBtr0342680	1265	1120.85	0	0
FBtr0086303	1385	1240.85	30	2.48274
FBtr0300300	300	156.871	0	0
FBtr0082011	2578	2433.85	0	0
FBtr0336756	2312	2167.85	3	0.142109
FBtr0300115	4963	4818.85	0	0
FBtr0310280	5025	4880.85	271.49	5.712
FBtr0300536	3739	3594.85	0	0
FBtr0310281	4461	4316.85	0	0
FBtr0310279	4514	4369.85	0	0
FBtr0343615	4982	4837.85	0	0
FBtr0306386	5788	5643.85	2197.78	39.9888
FBtr0343616	4530	4385.85	689.731	16.1494
FBtr0343617	5400	5255.85	0	0
FBtr0082932	599	455.148	33.5233	7.56351
FBtr0303795	664	520.148	0	0
FBtr0082931	543	399.148	2619.48	673.922
FBtr0082356	1472	1327.85	346	26.7581
FBtr0304709	1562	1417.85	0	0
FBtr0076173	1107	962.853	0	0
FBtr0078645	958	813.853	0	0
FBtr0112561	3223	3078.85	98	3.26864
FBtr0329978	3223	3078.85	98	3.26864
FBtr0089607	751	606.979	0	0
FBtr0336802	849	704.853	0	0
FBtr0072115	1200	1055.85	0	0
FBtr0433493	8251	8106.85	4901.92	62.0931
FBtr0304826	8410	8265.85	0.00110553	1.37345e-005
FBtr0433494	6405	6260.85	276.817	4.54034
FBtr0433495	8302	8157.85	14470.3	182.151
FBtr0333832	6581	6436.85	0	0
FBtr0433496	5848	5703.85	0	0
FBtr0433497	5654	5509.85	0	0
FBtr0304827	5797	5652.85	0	0
FBtr0333833	6118	5973.85	0	0
FBtr0073291	2364	2219.85	0	0
FBtr0073292	2104	1959.85	3	0.157191
FBtr0310424	4440	4295.85	1270.96	30.3817
FBtr0310068	3897	3752.85	0	0
FBtr0085705	2799	2654.85	0	0
FBtr0310070	2976	2831.85	0	0
FBtr0085704	3817	3672.85	0	0
FBtr0310071	2281	2136.85	0	0
FBtr0310069	2970	2825.85	0	0
FBtr0085706	2307	2162.85	0	0
FBtr0085707	2071	1926.85	233.04	12.4197
FBtr0310072	2225	2080.85	0	0
FBtr0077807	1108	963.853	0	0
FBtr0290228	698	554.148	0	0
FBtr0084973	621	477.148	0	0
FBtr0302369	603	459.148	719.873	161.002
FBtr0084972	606	462.148	243.127	54.0234
FBtr0347450	309	165.711	0	0
FBtr0346418	1974	1829.85	7.52183e-008	4.22121e-009
FBtr0081358	1941	1796.85	530	30.2896
FBtr0332918	998	853.853	51	6.13362
FBtr0087522	1064	919.853	0	0
FBtr0309798	2312	2167.85	0	0
FBtr0079247	657	513.148	0	0
FBtr0080265	1111	966.853	0	0
FBtr0082266	3044	2899.85	0	0
FBtr0082264	3273	3128.85	0	0
FBtr0305662	3118	2973.85	0	0
FBtr0082265	3098	2953.85	0	0
FBtr0100144	3160	3015.85	0	0
FBtr0074678	4603	4458.85	405.467	9.33818
